Name;Street;Zipcode;City;Country;Phonenumber;Website;Email;Segment;Subsegment
Groeper engineering GmbH;Adolf-Cloeter-Str. 1;95100;Selb;Germany;+49 9287 89 163 90;www.groeper-engineering.com;info@groeper-engineering.com;Industrial and Services;Engineering & Product Design
GÜNTHER Heisskanaltechnik GmbH;Sachsenberger Str. 1;35066;Frankenberg;Germany;+49 6451 5008 0;www.guenther-heisskanal.de;info@guenther-heisskanal.de;Industrial and Services;IM
H-O-T Härte- und Oberflächentechnik GmbH & Co. KG;Kleinreuther Weg 118;90425;Nürnberg;Germany;+49 911 360 1442;www.hot-online.de;hot-nuernberg@hot-online.de;Industrial and Services;Engineering & Product Design
Harburg-Freudenberger Maschinenbau GmbH;Seevestrasse 1;21079;Hamburg;Germany;+49 40 77 1790;www.harburg-freudenberger.com;info@hf-group.com;Industrial and Services;Engineering & Product Design
HB-THERM AG ;Spinnereistrasse 10;9006;St. Gallen;Germany;+41 71 243 6530;www.hb-therm.ch;info@hb-therm.ch;Industrial and Services;HVAC
Gubesch GmbH;Bergstr. 31;91489;Wilhelmsdorf;Germany;+49 9104 82700;www.gubesch.de;info@gubesch.de;Industrial and Services;Engineering & Product Design
HK Cosmetic Packaging GmbH;Fabrikweg 3;96450;Coburg-Creidlitz;Germany;+49 95 61 2 400;www.hkoch.de;info@hkoch.de;Consumer Goods and Electronics;Fluid Systems & Pipes
Johann Hoefer & Sohn GmbH & Co.KG;Balbiererstraße 30;90763;Fürth;Germany;+49 911 970560;www.hoefer-und-sohn.de;info@hoefer-und-sohn.de;Industrial and Services;Molds maker
High Tech in Kunststoff;Nalser Straße 39;96317;Kronach;Germany;+49 9261 60770;www.cholz-htik.de;info@scholz-htik.de;Industrial and Services;Molds maker
hotec GmbH;Oetinghauser Weg 97;32051;Herford;Germany;+49 5221 34 22 10;www.hotec-gmbh.de;info@hotec-gmbh.de;Industrial and Services;IM
HUFSCHMIED Zerspanungssysteme GmbH;Edisonstr. 11d ;86399;Bobingen;Germany;+49 8234 96640 ;www.hufschmied.net;info@hufschmied.net;Industrial and Services;CNC Machining
HALEX Holding GmbH;Industriestraße 9;52457;Aldenhofen;Germany;+49 24645 84110;www.halex.de;info@halex.de;Industrial and Services;IM
Werkzeug- und Formenbau GmbH & Co. KG;Lübener Straße 24;90471;Nürnberg;Germany;+49 09 11 80 30 97;www.haeupler.de ;haeupler@haeupler.de;Industrial and Services;Molds maker
IDEAL Automotive GmbH;Margaretendamm 34;96052;Bamberg;Germany;+49 951 780;www.ideal-automotive.com;info@ideal-automotive.com;Industrial and Services;Engineering & Product Design
INNOCEPT engineering GmbH;Hummendorfer Straße 74;96317;Kronach-Neuses;Germany;+49 9261 96316 0;www.innocept-engineering.com;info@innocept-engineering.com;Industrial and Services;Engineering & Product Design
Kunststofftechnik GmbH ;Ohmstr. 8 - 10;91126;Rednitzhembach;Germany;+49 9122 63 600;www.kerling-gmbh.com;info@kerling-gmbh.com;Industrial and Services;Molds maker
KLT Hummel Plastic GmbH;Kurt-Römer-Str. 11;97424;Schweinfurt;Germany; +49 9721 76660;www.klt.de;info@klt.de;Industrial and Services;IM
KraussMaffei Technologies GmbH;Krauss-Maffei-Straße 2;80997;München;Germany;+ 49 89 88 99 0;www.kraussmaffei.com;info@kraussmaffei.com;Industrial and Services;IM
Kronacher Werkzeugbau Klug GmbH & Co. KG;Bahnhofstr. 32 a;96524;Neuhaus-Schierschnitz;Germany;+49 367 64 788 0;www.kc-wzb.de;kronacherwerkzeugbau@kc-wzb.de;Industrial and Services;Machinery & Equipment
Gesellschaft für angewandte Prozessleittechnik mbH;Hofer Straße 49;95145;Oberkotzau;Germany;+49 9286 9646-0;www.kropf-solutions.com;info.de@kropf-solutions.com;Industrial and Services;Robots
KUNSTSTOFF HELMBRECHTS AG;Pressecker Str. 39;95233;Helmbrechts;Germany;+49 9252 7090;www.kh.de;info@kh.de;Mobility and Transportation;Automotive
A. Schulman GmbH;Hüttenstr. 130-138 ;50170;Kerpen;Germany;+49 2273 56 10;www.aschulman.com;;Industrial and Services;Machinery & Equipment
Automotive Center Südwestfalen GmbH;Kölner Straße 125;57439;Attendorn;Germany;+49 2722 9784 500;www.acs-innovations.de;info@acs-innovations.de;Mobility and Transportation;Automotive
LAMILUX Heinrich Strunz Holding GmbH & Co. KG;Zehstraße 2;95111;Rehau;Germany;+49 9283 595 0;www.lamilux.de;information@lamilux.de;Industrial and Services;Electrical
AFK Andreas Franke  Kunststoffverarbeitung GmbH & Co. KG;Benzstraße 14-18;57439;Attendorn;Germany;+49 27 22 95 40 0;www.afk-kunststoff.de;kontakt@afk-kunststoff.de;Industrial and Services;IM
Leistritz AG;Markgrafenstraße 36-39;90459;Nürnberg;Germany;+49 911 43060;www.leistritz.com;info@leistritz.com;Industrial and Services;Engineering & Product Design
LEONHARD KURZ Stiftung & Co. KG;Schwabacher Str. 482;90763;Fürth;Germany;+49 911 71 410;www.kurz.de;sales@kurz.de;Industrial and Services;Engineering & Product Design
almaak international GmbH;Elbestrasse 29;47800;Krefeld;Germany;+49 2151 496 0;www.almaak.de;info@almaak.de;Industrial and Services;Machinery & Equipment
LeoSim Technology GmbH;Moosfeldstrasse 10c;85238;Petershausen;Germany; +49 8137 99 88 394;www.leosim.de;info@leosim.de;Industrial and Services;Engineering & Product Design
APD Schlauchtechnik GmbH;Technologiering 12;41751;Viersen-Dülken;Germany;+49 2163 9 49 96 0;www.apd-schlauchtechnik.de;info@apd-schlauchtechnik.de;Industrial and Services;Machinery & Equipment
Lifocolor Farben GmbH & Co. KG;Reundorfer Straße 18;96215;Lichtenfels;Germany;+49 9571 7890;www.lifocolor.de;zentrale@lifocolor.de;Industrial and Services;Equipment
BARLOG Plastics GmbH;Am Weidenbach 8-10;51491;Overath;Germany;+49 2206 90851-100;www.barlog.de;customerservice@barlog.de;Industrial and Services;Engineering & Product Design
LPKF WeldingQuipment GmbH;Alfred-Nobel-Str. 55 - 57;90765;Fürth;Germany;+49 911 669 8590;www.lpkf-laserwelding.de;info@lpkf-laserwelding.de;Industrial and Services;Engineering & Product Design
M.A.i GmbH & Co. KG;Hummendorfer Straße 74 ;96317;Kronach;Germany;+49 9261 91000 0;www.m-a-i.de;kontakt@m-a-i.de;Industrial and Services;Engineering & Product Design
MAHLE GmbH;Pragstraße 26 - 46;70376;Stuttgart;Germany;+49 711 5010;www.mahle.com;info@mahle.com;Mobility and Transportation;Automotive
MAINCOR Rohrsysteme GmbH & CO. KG;Silbersteinstraße 14;97424; Schweinfurt;Germany;+49 97 21 65977 100;www.maincor.de;info@maincor.de;Industrial and Services;HVAC
Bender GmbH Maschinenbau – Streckmetallfabrik;Obere Kaiserstraße 4;57078;Siegen;Germany;+49 271 250 40 0;www.benmetal.de;info@benmetal.de;Industrial and Services;Engineering & Product Design
MEKRA Lang GmbH & Co. KG;Buchheimer Str. 4;91465;Ergersheim;Germany;+49 9847 9890 ;www.mekra-lang.com;info@mekra.de;Industrial and Services;Machinery & Equipment
Berfuskolleg für Technik des Märkischen Kreises Lüdenscheid;Raithelplatz 5;58509;Lüdenscheid;Germany;+492351 669 10;www.bkt-luedenscheid.de;office@bkt-luedenscheid.de;Industrial and Services;Research & Education
Georg-Kerschensteiner-Berufskolleg;Kerschensteinerstr. 4;53844;Troisdorf ;Germany;+49 2241 96410;www.berufskolleg-troisdorf.de;berufskolleg-troisdorf@t-online.de;Industrial and Services;Research & Education
Berufskolleg West der Stadt Essen;Am Westbahnhof 3 - 5;45144;Essen;Germany;+49 201 8879330;www.berufskolleg-west.de;berufskolleg-west@schule.essen.de;Industrial and Services;Research & Education
MHS Heisskanaltechnik GmbH;Zeller Straße 3 ;97082;Würzburg;Germany;+49 931 465 38 716;www.mhs-hotrunners.com;info@mhs-hotrunners.com;Industrial and Services;IM
Moritz Technologies GmbH;Frohnlacher Straße 14;96242;Sonnefeld;Germany;+49 9562 403930;www.moritz-technologies.de;info@moritz-technologies.de;Industrial and Services;IM
neo-plastic Dr. Doetsch Diespeck GmbH;Neumühle 14;91456;Diespeck;Germany;+49 9161 899590;www.neo-plastic.de;info@neo-plastic.de;Industrial and Services;Molds maker
Neue Materialien Bayreuth GmbH;Gottlieb-Keim-Straße 60;95448;Bayreuth;Germany;+49 9 21 507 36 0;www.nmbgmbh.de;info@nmbgmbh.de;Industrial and Services;IM
OECHSLER AG;Matthias-Oechsler-Straße 9;91522;Ansbach;Germany;+49 981 1807 0;www.oechsler.com;info@oechsler.com;Mobility and Transportation;Automotive
ONI-Wärmetrafo GmbH;Niederhabbach 17;51789;Lindlar;Germany; + 49 2266 4748 0 ;www.oni.de;info@oni.de;Industrial and Services;HVAC
petz industries GmbH & Co. KG ;Mühlenweg 2;96358;Teuschnitz;Germany;+49 9268 9710;www.pi-global.de;pi@pi-global.de;Industrial and Services;IM
PGT Thermprozesstechnik GmbH;Camp-Spich-Straße 65  ;53842;Troisdorf;Germany;+49 2241 25 33 300;www.pgt-gmbh.com;info@pgt-gmbh.com;Industrial and Services;Machinery & Equipment
POLYPLAST Sander GmbH ;An der Ziegelei 2;90518;Altdorf ;Germany;+49 9187 97040;www.polyplast.de;info@polyplast.de;Industrial and Services;Molds maker
preccon Robotics GmbH;Dieselstr. 15;95448;Bayreuth;Germany;+49 921 786303 0;www.preccon.com;info@preccon.com;Industrial and Services;Robots
PS Werkzeuge Vorrichtungen Metallbearbeitungs GmbH;Bahnhofstr. 43;96257;Redwitz an der Rodach;Germany;+49 9574 81329;www.ps-wzb.de;info@ps-wzb.de;Industrial and Services;Jigs & Fixtures
PSG Plastic Service GmbH;Voltastraße 2;68519;Viernheim;Germany;+49 6204 60690;www.psg-online.de;info@psg-online.de;Industrial and Services;Machinery & Equipment
Coko Werk GmbH & Co. KG;Porschestrasse 5;32107;Bad Salzuflen;Germany;+49 5222 2899 0;www.coko-werk.de;kontakt@coko-werk.de;Industrial and Services;Machinery & Equipment
CosMed GmbH & Co. KG;Im Niedernbrock 48;32584;Löhne;Germany;+49 5732 9496 0;www.cos-med.de;info@cos-med.de;Industrial and Services;Service Bureau
Dietrich Lüttgens GmbH & Co. KG;Hasselbecker Straße 16;42579;Heiligenhaus;Germany;+49 20 56 2 64 0;www.luettgens.de;info@luettgens.de;Industrial and Services;Machinery & Equipment
Dr. Reinold Hagen Stiftung;Kautexstr. 53;53229;Bonn;Germany;+49 2 2897 69 0;www.hagen-stiftung.de;info@hagen-stiftung.de;Industrial and Services;Research & Education
EM-Systeme GmbH;Feldstraße 21;46149;Oberhausen;Germany;+49 208 40 90 800;www.em-systeme.de;verkauf@em-systeme.de;Industrial and Services;Machinery & Equipment
ETA Kunststofftechnologie GmbH;Biberweg 4;53842;Troisdorf;Germany;+49 2241 949707;www.eta-gmbh.de;mail@eta-gmbh.de;Industrial and Services;Machinery & Equipment
Orthopädie Technik Marx/Rieger GmbH;Zollerstr. 3;93053;Regensburg;Germany;+49 941 5960 312;www.marx-rieger.de;info@marx-rieger.de;Healthcare;Medical Equipment
TABO Orthopädie GmbH;Luitpoldstr. 25;97421;Schweinfurt;Germany;+49 9721 700817;www.pedilight.de;info@pedilight.de;Healthcare;Medical Equipment
Alex Ströber GmbH;Industriestr. 26;79194;Gundelfingen;Germany;+49 761 400069 0;www.stroeber.de;schuhe@stroeber.de;Industrial and Services;Medical Equipment
Bauerfeind AG;Triebeser Straße 16;7937;Zeulenroda-Triebes;Germany;+49 36628 66 10 00;www.bauerfeind.com;info@bauerfeind.com;Industrial and Services;Medical Equipment
berneis natürlich-aktiv GmbH;Grillenburger Straße 19;1159;Dresden;Germany;+49 351 4141666;www.orthopaedie-berneis.net;info@berneis.net;Industrial and Services;Medical Equipment
Care Center Rhein-Ruhr GmbH;Ermlandstraße 29;44789;Bochum;Germany;+49 234 3 88 77 10;www.care-center.de;info@care-center.de;Healthcare;Medical Equipment
Erwin Kowsky GmbH & Co KG;Oderstraße 73;24539;Neumünster;Germany;+49 4321 9957 0;www.kowsky.de;info@kowski.de;Industrial and Services;Medical Equipment
PVS-Kunststofftechnik GmbH & Co. KG;Salzstraße 20;74676;Niedernhall ;Germany;+49 7940 91260;www.pvs-plastics.net;info@pvs-plastics.net;Industrial and Services;Machinery & Equipment
RAUMEDIC AG;Hermann-Staudinger-Straße 2;95233;Helmbrechts;Germany;+49 9252 359-0;www.raumedic.com;info@RAUMEDIC.com;Industrial and Services;IM
Rauschert GmbH;Paul-Ernst-Metzler-Straße 1;96515;Judenbach-Heinersdorf;Germany;+49 9265 78-0;www.rauschert.de;info@rauschert.de;Industrial and Services;IM
REHAU AG + Co;Rheniumhaus;95111;Rehau;Germany;+49 92 83 77 0;www.rehau.com;info@rehau.com;Industrial and Services;HVAC
Reisner Cooling Energy GmbH;Schäferkampstraße 18;59439;Holzwickede;Germany; +49 2301 910130;www.reisner-cooling.de;info@reisner-cooling.de;Industrial and Services;HVAC
RF Plast GmbH;Weinstraße 8;91710;Gunzenhausen;Germany;+49 9831 61960;www.rf-plast.de;info@rf-plast.de;Industrial and Services;Engineering & Product Design
Richard Bergner Holding GmbH & Co. KG;Bahnhofstraße 8-16;91126;Schwabach;Germany;+49 91 22 87 0;www.ribe.de;info@ribe.de;Industrial and Services;Machinery & Equipment
Rießner-Gase GmbH;Rudolf-Diesel-Straße 5;96215;Lichtenfels;Germany;+49 95 71 7 650;www.riessner.de;gase@riessner.de;Industrial and Services;HVAC
Rudi Göbel GmbH & Co. KG;Max-Planck-Str. 23;95233;Helmbrechts;Germany;+49 9252 3880;www.rgoebel.de;info@rgoebel.de;Industrial and Services;Machinery & Equipment
RVT Process Equipment GmbH;Paul-Rauschert-Straße 6;96349;Steinwiesen;Germany;+49 9262 770;www.rvtpe.de;info@rvtpe.de;Industrial and Services;Engineering & Product Design
RÖSLER OBERFLÄCHENTECHNIK GMBH;Vorstadt 1;96190;Untermerzbach;Germany;+49 9533 9240;www.rosler.com;info@rosler.com;Industrial and Services;Service Bureau
SAR Elektronic GmbH;Gobener Weg 31 ;84130;Dingolfing;Germany;+49 8731 704 0;www.sar.biz;info@sar.biz;Industrial and Services;Electronics
Schlaeger M-Tech GmbH;Ritter-von-Eitzenberger-Str. 10;95448; Bayreuth;Germany;+49 921 9130;www.schlaeger.com;info@schlaeger.com;Industrial and Services;Engineering & Product Design
Schlemmer Holding GmbH;Einsteinring 10;85609;Aschheim;Germany;+49 8121 804 0;www.schlemmer.com;info@schlemmer.com;Industrial and Services;Fluid Systems & Pipes
Ambros Schmelzer & Sohn GmbH & Co KG;Dr.-Zimmer-Straße 28;95679;Waldershof;Germany;+49 9231 97920;www.a-schmelzer.de;blechverarbeitung@a-schmelzer.de;Industrial and Services;Machinery & Equipment
SCHMELZMETALL Deutschland GmbH;Raiffeisenstrasse 8;97854;Steinfeld-Hausen;Germany;+49 9359 9720 0;www.schmelzmetall.com;info@schmelzmetall.com;Industrial and Services;CNC Machining
Schweitzer-Chemie GmbH;Benzstraße 12;71691;Freiberg am Neckar;Germany;+49 7141 688810;www.schweitzer-chemie.de;info@schweitzer-chemie.de;Industrial and Services;Fluid Systems & Pipes
SEMIKRON International GmbH;Sigmundstr. 200;90431;Nürnberg;Germany;+49 911 6559 0;www.semikron.com;info@semikron.com;Industrial and Services;Electrical
sinit kunststoffwerke gmbh;Einberger Straße 113;96472;Rödental;Germany;+49 9563 308800;www.sinit.de;info@sinit.de;Industrial and Services;Machinery & Equipment
Samvardhana Motherson Innovative Autosystems  B.V. & Co. KG;Siemensstraße 8;96247;Michelau;Germany;+49 9571 891 0 ;www.smia-automotive.com;email@smia-automotive.com;Mobility and Transportation;Automotive
Spectrum GmbH Kunststofftechnik;Zur Salzleite 1;91586;Lichtenau;Germany;+49 9827 24091310;www.spectrum-id.de;zentrale@spectrum-id.de;Industrial and Services;IM
STAEDTLER Mars Deutschland GmbH;Moosäckerstraße 3;90427;Nürnberg ;Germany;+49 911 9365 888 ;www.staedtler.com;service.de@staedtler.com;Consumer Goods and Electronics;
STABILO International GmbH;Schwanweg 1;90562;Heroldsberg;Germany;+49 911 5670;www.stabilo.com;info@stabilo.com;Consumer Goods and Electronics;
Christian Stöhr GmbH & Co. Elektro- und Kunststoffwaren KG;Kronacher Str. 14;96364;Marktrodach;Germany;+49 9262 993425 0;www.stoehr.eu;info@stoehr.eu;Consumer Goods and Electronics;Fashion
Synventive Molding Solutions GmbH;Heimrodstraße 10;64625;Bensheim;Germany;+49 62 51 9 33 20;www.synventive.com;infohrde@synventive.com;Industrial and Services;Molds maker
voestalpine High Performance Metals Deutschland GmbH ;Hansaallee 321 ;40549;Düsseldorf;Germany;+49 211 5220 ;www.uddeholm.de;info@uddeholm.de;Industrial and Services;Machinery & Equipment
UVEX WINTER HOLDING GmbH & Co. KG;Würzburger Str. 181;90766;Fürth;Germany;+49 911 97 360;www.uvex.de;holding@uvex.de;Consumer Goods and Electronics;Sports Equipment
Vogler Engineering GmbH;Altstadt 2-4;95028;Hof;Germany; +49 9281 1800 900;www.vogler-engineering.de;info@vogler-engineering.de;Industrial and Services;Engineering & Product Design
WAREMA Kunststofftechnik und Maschinenbau GmbH ;Dillberg 33;97828;Marktheidenfeld;Germany;+49 9391 209900;www.warema-kunststofftechnik.de;info.kunstofftechnik@warema.de;Industrial and Services;Molds maker
WEIDPLAS GmbH;Obere Wiltisgasse 48;8700;Küsnacht;Germany;+41 44 855 55 00;www.weidplas.com;;Industrial and Services;IM
Karl Krumpholz GmbH & Co.KG;Im Ziegelwinkel 10/12;96317;Kronach;Germany; +49 9261 60 52 0;www.krumpholz-fb.de;info@krumpholz-formenbau.de;Industrial and Services;Molds maker
Werkzeugbau Siegfried Hofmann GmbH;An der Zeil 2;96215;Lichtenfels;Germany;+49 9571 7660;www.hofmann-impulsgeber.de;info@hofmann-impulsgeber.de;Industrial and Services;Machinery & Equipment
Wiesauplast Deutschland GmbH & Co. KG;Am Industriepark 1;95676;Wiesau;Germany;+49 9634 880;www.wiesauplast.de;info@wiesauplast.de;Industrial and Services;Molds maker
Wirth Werkzeugbau GmbH;Pressecker Str. 129;95233;Helmbrechts;Germany;+49 9252 20200 40;www.werkzeugbau-wirth.com;info@werkzeugbau-wirth.com;Industrial and Services;Machinery & Equipment
Woco Kronacher Kunststoffwerk GmbH;Industriestraße 7;96317;Kronach;Germany;+49 9261 5050 ;www.wocogroup.com;kronacher@de.wocogroup.com;Mobility and Transportation;Automotive
WIKUTEC GmbH;Neuhauser Straße 8;95152;Selbitz;Germany;+49 9280 9848500;www.wikutec.com;info@wikutec.com;Mobility and Transportation;Automotive
Wolfrum Formenbau GmbH & CO. KG;Eggenweg 14;90765;Fürth;Germany;+49 911 936790;www.wolfrum-formenbau.de;info@wolfrum-formenbau.de;Industrial and Services;Molds maker
Wunder GmbH & Co KG;Nurn 79;96349;Steinwiesen;Germany;+49 9262 99120;www.wunder-formenbau.de;info@wunder-formenbau.de;Industrial and Services;Molds maker
Wölfel Engineering GmbH + Co. KG;Max-Planck-Str. 15;97204;Höchberg;Germany;+49 931 497080;www.woelfel.de;info@woelfel.de;Industrial and Services;Engineering & Product Design
YASKAWA Europe GmbH;Hauptstraße 185;65760;Eschborn;Germany;+49 6196 569300;www.yaskawa.eu.com;info@yaskawa.eu.com;Industrial and Services;Robots
3D|CORE GmbH & Co. KG;Oststraße 74;32051;Herford;Germany;+49 5221 93639-0;www.3d-core.com;info@3d-core.com;Industrial and Services;Molds maker
3M Deutschland GmbH;Carl-Schurz-Str. 1;41453;Neuss;Germany;+49 2131 14 0;www.3mdeutschland.de;innovation.de@3M.com;Consumer Goods and Electronics;
Apparatebau Jürgen Schmitz GmbH;Zur Bergpflege 45;56070;Koblenz;Germany;+49 261 7020040;http://www.ajs-gmbh.de/;;;
ENTEC Environmental Technology GmbH Maschinen für Umwelt- technologie;Mühlenstraße 24;53567;Asbach;Germany;+49 2683 126142269;;;;
ASS Maschinenbau GmbH;Klef 2;51491;Overath;Germany;+49 2206 905470;http://www.ass-automation.com/;;;
Eugen Hensle Ordnungs- und Zuführtechnik GmbH;Marie-Curie-Straße 4;71364;Winnenden;Germany;+49 7195 91810;https://www.hensle-zufuehrtechnik.de/;;Industrial and Services;Machinery & Equipment
3D-Shape GmbH Messtechnik;Am Weichselgarten 21;91058;Erlangen;Germany;+49 9131 9779590;www.3d-shape.com;info@3d-shape.com;Industrial and Services;Electrical
A-Drive Technology GmbH;Ziegelhüttenweg 4;65232;Taunusstein;Germany;+49 6128 97550;www.a-drive.de;info@a-drive.de;Industrial and Services;Electrical
AFZ GmbH;Hermann-Löns-Straße 113;33104;Paderborn;Germany;+49 5254 6408430;http://afz-produkte.de/;service@afz-produkte.de;Consumer Goods and Electronics;HVAC
ACE Stoßdämpfer GmbH;Albert-Einstein-Straße 15;40764;Langenfeld;Germany;+49 2173 922610;www.ace-ace.de;info@ace-int.eu;Industrial and Services;Machinery & Equipment
ADACTECH Technologies GmbH;Nunsdorfer Ring 29;12277;Berlin;Germany;+49 30 81865818;www.adactech.de;info@adactech.com;Industrial and Services;Machinery & Equipment
AGEB Elektro-Automatisierung GmbH;Wickersdorfer Ring 4;35099;Burgwald;Germany;+49 6451 717850;www.ageb.de;info@ageb.de;Industrial and Services;Electrical
Airtec Pneumatic GmbH;Westerbachstraße 7;61476;Kronberg;Germany;+49 6173 95620;www.airtec.de;info@airtec.de;Industrial and Services;Machinery & Equipment
AIS Automation Dresden GmbH;Otto-Mohr-Straße 6;1237;Dresden;Germany;+49 351 21660;ais-automation.com;support@ais-automation.com;Industrial and Services;Machinery & Equipment
AMF ANDREAS MAIER GmbH & Co. KG;Waiblinger Str. 116;70734;Fellbach;Germany;+49 711 57660;www.amf.de;amf@amf.de;Industrial and Services;Machinery & Equipment
